fecha,temporada,semana,parcela_nombre,cultivo,variedad,n_remito,n_ciu,destino,comprador,cuadrilla,acarreo,cantidad_envases,peso_unitario_kg,bruto_kg,tara_kg,kg_total,observaciones
2026-02-11,2025,7,FLAME,vid,FLAME,94665,,PASAS,M PASERO,EMANUEL,GUSTAVO P,299.0,14.89361702,12680.0,6380.0,4453.191489,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-11,2025,7,SUPERIOR,vid,SUPERIOR,94665,,PASAS,PASERO,EMANUEL,GUSTAVO P,124.0,14.89361702,12680.0,6380.0,1846.808511,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SUPERIOR
2026-02-13,2025,7,FLAME,vid,FLAME,94666,,PASAS,M PASERO,EMANUEL,GUSTAVO P,423.0,14.89361702,12680.0,6380.0,6300,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-17,2025,7,FLAME,vid,FLAME,8971,,PASAS,PASERO,COLLADO,ECHENIQUE,40.0,373,30540,15620,14920,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-16,2025,7,11,vid,FLAME,8972,,PASAS,PASERO,FINCA,FINCA,900.0,18.0,,,16200,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-02-17,2025,7,11,vid,FLAME,8973,,PASAS,PASERO,FINCA,FINCA,1450.0,18.0,,,26100,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-02-18,2025,7,SY-RG,vid,SYRAH,8974,12225560,BODEGA,CEGUPA,FINCA,DIAZ M,754.0,18.16976127,,,13700.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SY-RG
2026-02-18,2025,7,FLAME,vid,FLAME,8975,,PASAS,PASERO,LEIVA,LEIVA,1.0,420,5600.0,5180.0,420,Migración Excel · ORIGEN=TERCEROS · FINCA=LEIVA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-18,2025,7,FLAME,vid,FLAME,8976,,PASAS,PASERO,COLLADO,ECHENIQUE,29.0,391.7241379,26980,15620,11360,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-19,2025,7,SY-RG,vid,SYRAH,8977,12225559,BODEGA,CEGUPA,FINCA,DIAZ M,764.0,17.69633508,21220.0,7700.0,13520,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SY-RG
2026-02-18,2025,7,FLAME,vid,FLAME,94667,,PASAS,M PASERO,EMANUEL,COTILLA,423.0,15.13002364,13000.0,6600.0,6400,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-20,2025,8,SY-RG,vid,SYRAH,8978,12225558,BODEGA,CEGUPA,FINCA,DIAZ M,705.0,18.21276596,,7720.0,12840.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SY-RG
2026-02-20,2025,8,6,vid,RED GLOBE,8979,,EXPO,PUTRUELE,PUTRUELE,PUTRUELE,510.0,8.2,,,4182,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-20,2025,8,6,vid,RED GLOBE,8980,,EXPO,PUTRUELE,PUTRUELE,PUTRUELE,510.0,8.2,,,4182,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-21,2025,8,6,vid,RED GLOBE,8981,,EXPO,PUTRUELE,PUTRUELE,PUTRUELE,817.0,8.2,,,6699.4,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-19,2025,7,FLAME,vid,FLAME,94668,,PASAS,M PASERO,EMANUEL,COTILLA,202.0,14.6572104,12800.0,6600.0,2960.756501,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-19,2025,7,SUPERIOR,vid,SUPERIOR,94668,,PASAS,M PASERO,EMANUEL,COTILLA,221.0,14.6572104,12800.0,6600.0,3239.243499,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SUPERIOR
2026-02-20,2025,8,FLAME,vid,FLAME,94669,,PASAS,M PASERO,EMANUEL,COTILLA,423.0,14.75177305,12840.0,6600.0,6240,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-23,2025,8,11,vid,FLAME,8982,,PASAS,PASERO,FINCA,FINCA,871.0,18.0,,,15678,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-02-24,2025,8,10,vid,FLAME,8983,,PASAS,PASERO,FINCA,FINCA,1752.0,18.0,,,31536,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-02-24,2025,8,6,vid,RED GLOBE,8984,,EXPO,PUTRUELE,PUTRUELE,PUTRUELE,816.0,8.2,,,6691.2,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-25,2025,8,6,vid,RED GLOBE,8985,,MI,PUTRUELE,PUTRUELE,PUTRUELE,840.0,9.0,,,7560,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-25,2025,8,FLAME,vid,FLAME,8986,,PASAS,PASERO,EMANUEL,COTILLA,423.0,14.8,,,6260.4,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-26,2025,8,9,vid,RED GLOBE,8987,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,725.0,9.0,,,6525,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=9
2026-02-26,2025,8,6,vid,RED GLOBE,8988,,MI,PUTRUELE,PUTRUELE,PUTRUELE,614.0,9.0,,,5526,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-26,2025,8,351,vid,351,8989,,PASAS,PASERO,SASU,SASU,28.0,327.8571429,16640.0,7460.0,9180,Migración Excel · ORIGEN=TERCEROS · FINCA=SASU · ACTIVIDAD=CULTIVO · PARRAL_ORIG=351
2026-02-26,2025,8,FLAME,vid,FLAME,8990,,PASAS,PASERO,EMANUEL,COTILLA,423.0,14.8,,,6260.4,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-25,2025,8,10,vid,FLAME,8991,,PASAS,PASERO,FINCA,FINCA,1235.0,18.0,,,22230,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-02-25,2025,8,11,vid,FLAME,8991,,PASAS,PASERO,FINCA,FINCA,765.0,18.0,,,13770,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-02-26,2025,8,11,vid,FLAME,8992,,PASAS,PASERO,FINCA,FINCA,1928.0,18.0,,,34704,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-02-27,2025,9,PASERO,ind_pasa,FLAME,8993,,RAMA_PASA,VIZCAINO,FINCA,FRIAS,44.0,394.5454545,31340.0,13980,17360,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-02-27,2025,9,PASERO,ind_pasa,FLAME,8994,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,44.0,371.3636364,31540.0,15200,16340,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-02-27,2025,9,11,vid,FLAME,8995,,PASAS,PASERO,FINCA,FINCA,591.0,18.0,,,10638,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-02-27,2025,9,13,vid,FLAME,8995,,PASAS,PASERO,FINCA,FINCA,296.0,18.0,,,5328,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=13
2026-02-27,2025,9,9,vid,RED GLOBE,8996,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,74.0,8.2,,,606.8,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=9
2026-02-27,2025,9,9,vid,RED GLOBE,8996,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,291.0,14.0,,,4074,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=9
2026-02-27,2025,9,6,vid,RED GLOBE,8997,,MI,PUTRUELE,PUTRUELE,PUTRUELE,816.0,9.0,,,7344,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-28,2025,9,6,vid,RED GLOBE,8998,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,511.0,14.0,,,7154,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-02,2025,9,PASERO,ind_pasa,FLAME,8999,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,44.0,,,,16220.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-03-02,2025,9,PASERO,ind_pasa,FLAME,9000,,RAMA_PASA,VIZCAINO,FINCA,FRIAS,44.0,,,,17420.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-03-02,2025,9,13,vid,FLAME,5624951,,PASAS,PASERO,FINCA,FINCA,504.0,18.0,,,9072,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=13
2026-03-02,2025,9,6,vid,RED GLOBE,5624952,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,622.0,8.2,,,5100.4,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-27,2025,9,351,vid,351,5624953,,PASAS,PASERO,SASU,SASU,28.0,287.8571429,17200.0,8840.0,8060.0,Migración Excel · ORIGEN=TERCEROS · FINCA=SASU · ACTIVIDAD=CULTIVO · PARRAL_ORIG=351
2026-03-02,2025,9,351,vid,351,5624954,,PASAS,PASERO,SASU,SASU,28.0,326.4285714,16600.0,7460.0,9140,Migración Excel · ORIGEN=TERCEROS · FINCA=SASU · ACTIVIDAD=CULTIVO · PARRAL_ORIG=351
2026-03-02,2025,9,6,vid,RED GLOBE,5624955,,MI,PUTRUELE,PUTRUELE,PUTRUELE,816.0,9.0,,,7344,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-03,2025,9,PASERO,ind_pasa,FLAME,5624956,,RAMA_PASA,VIZCAINO,FINCA,FRIAS,44.0,,,,16500.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-03-03,2025,9,PASERO,ind_pasa,FLAME,5624957,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,24.0,,,,10000.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-03-03,2025,9,PASERO,ind_pasa,FLAME,5624957,,RAMA_PASA,VIZCAINO,FINCA,NAVARRO,12.0,,,,4996.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=INDUSTRIA · PARRAL_ORIG=PASERO
2026-03-03,2025,9,351,vid,351,5624958,,PASAS,PASERO,SASU,SASU,26.0,319.2307692,15760.0,7460.0,8300,Migración Excel · ORIGEN=TERCEROS · FINCA=SASU · ACTIVIDAD=CULTIVO · PARRAL_ORIG=351
2026-03-03,2025,9,6,vid,RED GLOBE,5624959,,MI,PUTRUELE,PUTRUELE,PUTRUELE,612.0,9.0,,,5508,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-03,2025,9,13,vid,FLAME,5624960,,PASAS,PASERO,FINCA,FINCA,700.0,18.0,,,12600,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=13
2026-03-03,2025,9,10,vid,FLAME,5624960,,PASAS,PASERO,FINCA,FINCA,713.0,18.0,,,12834,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-03-04,2025,9,6,vid,RED GLOBE,5624961,,MI,PUTRUELE,PUTRUELE,PUTRUELE,510.0,9.0,,,4590,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-04,2025,9,10,vid,FLAME,5624962,,PASAS,PASERO,FINCA,FINCA,1747.0,18.0,,,31446,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-03-05,2025,9,7,vid,FLAME,5624963,,PASAS,PASERO,FINCA,FINCA,808.0,18.0,,,14544,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-05,2025,9,6,vid,RED GLOBE,5624964,,MI,PUTRUELE,PUTRUELE,PUTRUELE,555.0,9.0,,,4995,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-05,2025,9,FLAME,vid,FLAME,94670,,PASAS,M PASERO,EMANUEL,COTILLA,423.0,15.0,,,6345,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-03-09,2025,10,7,vid,FLAME,5624965,,PASAS,PASERO,FINCA,FINCA,1040.0,18.0,,,18720,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-10,2025,10,6,vid,RED GLOBE,5624966,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,599.0,8.2,,,4911.8,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-10,2025,10,7,vid,FLAME,5624967,,PASAS,PASERO,FINCA,FINCA,894.0,18.0,,,16092,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-11,2025,10,8,vid,SYRAH,03-001,12225557,BODEGA,MILLAN,FINCA,DIAZ M,603.0,,,,10980.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-12,2025,10,8,vid,SYRAH,03-002,12225556,BODEGA,MILLAN,FINCA,DIAZ M,552.0,,,,9500.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-12,2025,10,6,vid,RED GLOBE,5624968,,MI,PUTRUELE,PUTRUELE,PUTRUELE,612.0,9.0,,,5508,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-13,2025,10,8,vid,SYRAH,03-003,12225555,BODEGA,MILLAN,FINCA,DIAZ M,479.0,17.0,,,8920.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-16,2025,10,6,vid,RED GLOBE,5624969,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,604.0,9.0,,,5436,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-16,2025,10,7,vid,FLAME,5624970,,PASAS,PASERO,FINCA,FINCA,907.0,18.0,,,16326,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-16,2025,10,7,vid,FLAME,5624971,,PASAS,PASERO,DIAZ M,FINCA,814.0,18.0,,,14652,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-17,2025,10,6,vid,RED GLOBE,5624972,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,298.0,9.0,,,2682,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-17,2025,10,7,vid,FLAME,5624973,,PASAS,PASERO,DIAZ M,FINCA,777.0,18.0,,,13986,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-17,2025,10,7,vid,FLAME,5624974,,PASAS,PASERO,FINCA,FINCA,1270.0,18.0,,,22860,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-17,2025,10,6,vid,RED GLOBE,5624975,,MI,PUTRUELE,PUTRUELE,PUTRUELE,612.0,9.0,,,5508,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-18,2025,10,6,vid,RED GLOBE,5624976,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,338.0,9.0,,,3042,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-18,2025,10,6,vid,RED GLOBE,5624977,,MI,PUTRUELE,PUTRUELE,PUTRUELE,408.0,9.0,,,3672,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-18,2025,10,7,vid,FLAME,5624978,,PASAS,PASERO,FINCA,FINCA,857.0,18.0,,,15426,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-19,2025,10,BN,vid,BONARDA,03-004,12399812,BODEGA,FECOVITA,TORO M,TORO M,,,,,9860.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=BN
2026-03-19,2025,10,6,vid,RED GLOBE,5624979,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,650.0,9.0,,,5850,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-19,2025,10,6,vid,RED GLOBE,5624980,,MI,PUTRUELE,PUTRUELE,PUTRUELE,358.0,9.0,,,3222,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-19,2025,10,7,vid,FLAME,5624981,,PASAS,PASERO,FINCA,FINCA,1707.0,18.0,,,30726,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-20,2025,11,10,vid,FLAME,5624982,,PASAS,PASERO,TORO M,FINCA,48.0,350.0,,,16800,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-03-20,2025,11,6,vid,RED GLOBE,5624983,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,348.0,14.0,,,4872,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-20,2025,11,6,vid,RED GLOBE,5624984,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,20.0,12.0,,,240,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-20,2025,11,6,vid,RED GLOBE,5624984,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,80.0,10.0,,,800,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-20,2025,11,6,vid,RED GLOBE,5624985,,MI,CARRASCOSA,CARRASCOSA,CARRASCOSA,273.0,14.0,,,3822,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-21,2025,11,6,vid,RED GLOBE,5624986,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,222.0,10.0,,,2220,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-20,2025,11,7,vid,FLAME,5624987,,PASAS,PASERO,FINCA,FINCA,1119.0,18.0,,,20142,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=7
2026-03-23,2025,11,10,vid,FLAME,5624988,,PASAS,PASERO,FINCA,FINCA,844.0,18.0,,,15192,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-03-24,2025,11,8,vid,BONARDA,03-005,12225553,BODEGA,FECOVITA,TORO M,TORO M,,,,,21140.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-24,2025,11,6,vid,RED GLOBE,5624989,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,160.0,10.0,,,1600,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-25,2025,11,8,vid,BONARDA,03-006,12225552,BODEGA,FECOVITA,TORO M,TORO M,,,,,18800.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-24,2025,11,10,vid,FLAME,5624990,,PASAS,PASERO,FINCA,FINCA,934.0,18.0,,,16812,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=10
2026-03-24,2025,11,2,vid,FLAME,5624990,,PASAS,PASERO,FINCA,FINCA,206.0,18.0,,,3708,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2
2026-03-25,2025,11,8,vid,BONARDA,03-007,12225551,BODEGA,FECOVITA,DIAZ M,DIAZ M,,,,,11220.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-25,2025,11,6,vid,RED GLOBE,5624991,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,181.0,10.0,,,1810,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-25,2025,11,8,vid,BONARDA,03-008,12225550,BODEGA,FECOVITA,FINCA,DIAZ M,,,,,13220.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-26,2025,11,8,vid,BONARDA,03-009,12225549,BODEGA,FECOVITA,TORO M,TORO M,,,,,15460.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-26,2025,11,8,vid,BONARDA,03-010,12225548,BODEGA,FECOVITA,FINCA,DIAZ M,1031.0,,,,16260.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-26,2025,11,6,vid,RED GLOBE,5624993,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,180.0,10.0,,,1800,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-26,2025,11,6,vid,RED GLOBE,5624994,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,796.0,10.0,,,7960,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-26,2025,11,6,vid,RED GLOBE,5624995,,MI,COLLADO WILY,COLLADO WILY,COLLADO WILY,96.0,10.0,,,960,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-03-27,2025,12,8,vid,BONARDA,5624996,12225547,BODEGA,CEGUPA,TORO M,TORO M,,,,,9340.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
2026-03-27,2025,12,8,vid,BONARDA,5624996,12225546,BODEGA,CEGUPA,FINCA,TORO M,324.0,15.92592593,,,5160.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=8
